scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarResolution,0.00403,0.00290,0.00680,0.03280,0.47
2000,normal,UiUpdate,0.00171,0.00130,0.00270,0.01100,0.20
2000,high_load,TimeUpdate,0.00487,0.00400,0.01160,0.02530,0.18
2000,high_load,Economy,0.05700,0.00820,0.01970,1.56420,2.10
2000,high_load,Research,0.00550,0.00430,0.01120,0.03430,0.20
2000,high_load,Diplomacy,0.12362,0.08430,0.28200,0.86770,4.55
2000,high_load,CountryAi,0.41659,0.38730,0.57160,0.70580,15.34
2000,high_load,WarPreparation,0.20030,0.18780,0.26520,0.61610,7.37
2000,high_load,MilitaryAi,0.21507,0.18660,0.23850,1.05080,7.92
2000,high_load,FrontlineOrders,1.09549,1.01630,1.65210,2.90580,40.33
2000,high_load,MilitaryAction,0.05253,0.05160,0.08030,0.09120,1.93
2000,high_load,WarResolution,0.27082,0.26550,0.32660,0.58290,9.97
2000,high_load,UiUpdate,0.00911,0.00290,0.03760,0.05090,0.34
