scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00821,0.00300,0.02230,0.04030,3.37
100,normal,Economy,0.00946,0.00250,0.02020,0.12150,3.88
100,normal,Research,0.00812,0.00480,0.02370,0.03540,3.33
100,normal,Diplomacy,0.00500,0.00240,0.01440,0.02060,2.05
100,normal,CountryAi,0.02289,0.02210,0.02910,0.04920,9.38
100,normal,WarPreparation,0.00583,0.00300,0.01360,0.03360,2.39
100,normal,MilitaryAi,0.00590,0.00280,0.01500,0.02840,2.42
100,normal,FrontlineOrders,0.00505,0.00260,0.01390,0.01450,2.07
100,normal,MilitaryAction,0.00955,0.00550,0.02830,0.04530,3.91
100,normal,WarResolution,0.00629,0.00310,0.01550,0.03280,2.58
100,normal,UiUpdate,0.00504,0.00190,0.01370,0.03350,2.06
100,high_load,TimeUpdate,0.00418,0.00290,0.00830,0.03970,1.44
100,high_load,Economy,0.00595,0.00260,0.01040,0.10410,2.05
100,high_load,Research,0.00420,0.00340,0.00680,0.02410,1.45
100,high_load,Diplomacy,0.00291,0.00230,0.00500,0.01890,1.00
100,high_load,CountryAi,0.02697,0.01870,0.04480,0.43860,9.29
100,high_load,WarPreparation,0.01403,0.01100,0.03370,0.04950,4.83
100,high_load,MilitaryAi,0.01136,0.01130,0.02400,0.03020,3.91
100,high_load,FrontlineOrders,0.01777,0.01620,0.03340,0.03900,6.12
100,high_load,MilitaryAction,0.00572,0.00390,0.01250,0.03060,1.97
100,high_load,WarResolution,0.01579,0.01180,0.03200,0.06410,5.44
100,high_load,UiUpdate,0.00444,0.00130,0.00980,0.13170,1.53
500,normal,TimeUpdate,0.00723,0.00330,0.01650,0.10700,2.98
500,normal,Economy,0.01311,0.00360,0.01830,0.37270,5.42
500,normal,Research,0.00475,0.00330,0.01420,0.03840,1.96
500,normal,Diplomacy,0.00594,0.00470,0.01180,0.01670,2.45
500,normal,CountryAi,0.03842,0.03780,0.06970,0.09210,15.87
500,normal,WarPreparation,0.00240,0.00170,0.00340,0.04140,0.99
500,normal,MilitaryAi,0.00432,0.00350,0.00820,0.01640,1.78
500,normal,FrontlineOrders,0.00441,0.00320,0.01210,0.02270,1.82
500,normal,MilitaryAction,0.01006,0.00730,0.02420,0.03330,4.16
500,normal,WarResolution,0.00325,0.00260,0.00710,0.01040,1.34
500,normal,UiUpdate,0.00239,0.00150,0.00900,0.01150,0.99
500,high_load,TimeUpdate,0.00807,0.00310,0.01720,0.13610,1.23
500,high_load,Economy,0.01792,0.00320,0.01880,0.48670,2.73
500,high_load,Research,0.00578,0.00540,0.01420,0.01660,0.88
500,high_load,Diplomacy,0.01568,0.00770,0.02210,0.35800,2.39
500,high_load,CountryAi,0.05952,0.04750,0.09430,0.42350,9.08
500,high_load,WarPreparation,0.04469,0.03220,0.07620,0.33700,6.82
500,high_load,MilitaryAi,0.02781,0.01800,0.05000,0.20210,4.24
500,high_load,FrontlineOrders,0.15239,0.11480,0.23620,1.15630,23.25
500,high_load,MilitaryAction,0.01306,0.00840,0.01910,0.15520,1.99
500,high_load,WarResolution,0.05759,0.03280,0.07940,0.96140,8.79
500,high_load,UiUpdate,0.00168,0.00120,0.00340,0.00500,0.26
1000,normal,TimeUpdate,0.00293,0.00230,0.00430,0.01940,0.88
1000,normal,Economy,0.02545,0.00250,0.00950,0.67610,7.61
1000,normal,Research,0.00552,0.00520,0.00910,0.02340,1.65
1000,normal,Diplomacy,0.01860,0.01830,0.02750,0.03160,5.56
1000,normal,CountryAi,0.07549,0.06830,0.11290,0.19910,22.56
1000,normal,WarPreparation,0.00188,0.00170,0.00340,0.00430,0.56
1000,normal,MilitaryAi,0.00519,0.00430,0.00740,0.02330,1.55
1000,normal,FrontlineOrders,0.00292,0.00190,0.00700,0.00980,0.87
1000,normal,MilitaryAction,0.01018,0.00770,0.01990,0.02600,3.04
1000,normal,WarResolution,0.00240,0.00200,0.00390,0.00470,0.72
1000,normal,UiUpdate,0.00163,0.00130,0.00330,0.00630,0.49
1000,high_load,TimeUpdate,0.00687,0.00260,0.00490,0.23970,0.72
1000,high_load,Economy,0.02574,0.00440,0.01710,0.62970,2.68
1000,high_load,Research,0.00416,0.00340,0.00680,0.01310,0.43
1000,high_load,Diplomacy,0.02008,0.01920,0.02660,0.03250,2.09
1000,high_load,CountryAi,0.08187,0.07880,0.09800,0.14500,8.52
1000,high_load,WarPreparation,0.06844,0.06500,0.08480,0.12580,7.12
1000,high_load,MilitaryAi,0.05461,0.05130,0.07180,0.11960,5.69
1000,high_load,FrontlineOrders,0.41122,0.40140,0.50750,0.61430,42.81
1000,high_load,MilitaryAction,0.01496,0.01290,0.02480,0.03570,1.56
1000,high_load,WarResolution,0.08977,0.08330,0.10890,0.28640,9.35
1000,high_load,UiUpdate,0.00138,0.00120,0.00220,0.00270,0.14
2000,normal,TimeUpdate,0.01265,0.00260,0.00820,0.56820,2.45
2000,normal,Economy,0.05640,0.00720,0.01440,1.52210,10.93
2000,normal,Research,0.00467,0.00330,0.00770,0.02310,0.90
2000,normal,Diplomacy,0.06281,0.05660,0.08960,0.18480,12.17
2000,normal,CountryAi,0.14981,0.14720,0.17160,0.19900,29.02
2000,normal,WarPreparation,0.00236,0.00200,0.00300,0.01950,0.46
2000,normal,MilitaryAi,0.00834,0.00700,0.00960,0.04880,1.62
2000,normal,FrontlineOrders,0.00256,0.00200,0.00410,0.01270,0.50
2000,normal,MilitaryAction,0.01865,0.01600,0.02780,0.09110,3.61
2000,normal,WarResolution,0.00266,0.00220,0.00330,0.01680,0.52
2000,normal,UiUpdate,0.00201,0.00140,0.00260,0.02910,0.39
2000,high_load,TimeUpdate,0.02276,0.00330,0.00670,0.58580,0.96
2000,high_load,Economy,0.06320,0.00770,0.01620,1.91720,2.67
2000,high_load,Research,0.00546,0.00380,0.00950,0.03650,0.23
2000,high_load,Diplomacy,0.09198,0.08090,0.15550,0.23010,3.88
2000,high_load,CountryAi,0.20452,0.18970,0.26190,0.57920,8.63
2000,high_load,WarPreparation,0.19155,0.17860,0.25880,0.30820,8.08
2000,high_load,MilitaryAi,0.19104,0.17500,0.27960,0.50770,8.06
2000,high_load,FrontlineOrders,1.02073,0.96620,1.27640,1.79030,43.05
2000,high_load,MilitaryAction,0.03862,0.03410,0.06120,0.11510,1.63
2000,high_load,WarResolution,0.29818,0.27210,0.42260,0.64380,12.58
2000,high_load,UiUpdate,0.01665,0.00340,0.05120,0.09210,0.70
