scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00418,0.00330,0.00640,0.02550,4.44
100,normal,Economy,0.00537,0.00340,0.00500,0.07090,5.71
100,normal,Research,0.00321,0.00320,0.00450,0.00680,3.41
100,normal,Diplomacy,0.00244,0.00230,0.00400,0.00510,2.59
100,normal,CountryAi,0.01184,0.01140,0.01530,0.01790,12.59
100,normal,WarPreparation,0.00137,0.00100,0.00340,0.00640,1.46
100,normal,MilitaryAi,0.00292,0.00250,0.00490,0.00500,3.10
100,normal,FrontlineOrders,0.00327,0.00330,0.00480,0.00530,3.48
100,normal,MilitaryAction,0.00448,0.00450,0.00610,0.01690,4.77
100,normal,WarResolution,0.00327,0.00270,0.00660,0.01140,3.48
100,normal,UiUpdate,0.00231,0.00220,0.00400,0.00610,2.45
100,high_load,TimeUpdate,0.00392,0.00270,0.00870,0.02830,1.33
100,high_load,Economy,0.01092,0.01050,0.02090,0.09230,3.71
100,high_load,Research,0.00582,0.00500,0.01340,0.01850,1.98
100,high_load,Diplomacy,0.00377,0.00260,0.00810,0.01880,1.28
100,high_load,CountryAi,0.01837,0.01690,0.02650,0.04440,6.24
100,high_load,WarPreparation,0.01252,0.01170,0.01610,0.02520,4.25
100,high_load,MilitaryAi,0.01115,0.01200,0.01390,0.02800,3.79
100,high_load,FrontlineOrders,0.01917,0.01790,0.02790,0.04870,6.51
100,high_load,MilitaryAction,0.00486,0.00390,0.01030,0.01570,1.65
100,high_load,WarResolution,0.01658,0.01490,0.02490,0.03980,5.63
100,high_load,UiUpdate,0.00203,0.00140,0.00450,0.01060,0.69
500,normal,TimeUpdate,0.00707,0.00300,0.01410,0.17410,2.67
500,normal,Economy,0.01390,0.00290,0.00680,0.32690,5.24
500,normal,Research,0.00423,0.00310,0.00870,0.01160,1.59
500,normal,Diplomacy,0.00842,0.01060,0.01330,0.01480,3.17
500,normal,CountryAi,0.04004,0.03950,0.04980,0.08010,15.08
500,normal,WarPreparation,0.00177,0.00170,0.00240,0.00260,0.67
500,normal,MilitaryAi,0.00459,0.00340,0.01090,0.01180,1.73
500,normal,FrontlineOrders,0.00742,0.00620,0.01490,0.02030,2.80
500,normal,MilitaryAction,0.01279,0.01320,0.01970,0.02650,4.82
500,normal,WarResolution,0.00434,0.00330,0.01100,0.01790,1.63
500,normal,UiUpdate,0.00248,0.00180,0.00600,0.01010,0.93
500,high_load,TimeUpdate,0.00329,0.00270,0.00470,0.02500,0.63
500,high_load,Economy,0.01581,0.00350,0.01000,0.36110,3.02
500,high_load,Research,0.00447,0.00370,0.00770,0.02640,0.85
500,high_load,Diplomacy,0.00780,0.00590,0.01540,0.01740,1.49
500,high_load,CountryAi,0.04848,0.04490,0.07090,0.08480,9.25
500,high_load,WarPreparation,0.03387,0.03100,0.05220,0.05890,6.46
500,high_load,MilitaryAi,0.01846,0.01680,0.03130,0.03630,3.52
500,high_load,FrontlineOrders,0.12333,0.11530,0.17100,0.19710,23.54
500,high_load,MilitaryAction,0.00963,0.00780,0.01590,0.05190,1.84
500,high_load,WarResolution,0.03853,0.03320,0.06730,0.12660,7.35
500,high_load,UiUpdate,0.00319,0.00130,0.00280,0.05980,0.61
1000,normal,TimeUpdate,0.00698,0.00280,0.00740,0.22180,2.08
1000,normal,Economy,0.02714,0.00330,0.01850,0.69890,8.08
1000,normal,Research,0.00490,0.00350,0.01100,0.02810,1.46
1000,normal,Diplomacy,0.01924,0.01830,0.02820,0.03110,5.73
1000,normal,CountryAi,0.07094,0.06740,0.08950,0.14480,21.13
1000,normal,WarPreparation,0.00189,0.00170,0.00330,0.00370,0.56
1000,normal,MilitaryAi,0.00603,0.00490,0.00840,0.04490,1.80
1000,normal,FrontlineOrders,0.00428,0.00350,0.01080,0.01180,1.27
1000,normal,MilitaryAction,0.01380,0.01160,0.02500,0.03440,4.11
1000,normal,WarResolution,0.00284,0.00260,0.00540,0.00900,0.84
1000,normal,UiUpdate,0.00189,0.00120,0.00520,0.00950,0.56
1000,high_load,TimeUpdate,0.00570,0.00290,0.00620,0.15710,0.61
1000,high_load,Economy,0.02523,0.00360,0.01020,0.66840,2.72
1000,high_load,Research,0.00433,0.00310,0.00690,0.01710,0.47
1000,high_load,Diplomacy,0.02302,0.02250,0.03120,0.05220,2.48
1000,high_load,CountryAi,0.07637,0.07530,0.08420,0.12570,8.24
1000,high_load,WarPreparation,0.06499,0.06320,0.07570,0.08980,7.01
1000,high_load,MilitaryAi,0.05331,0.04860,0.05720,0.25590,5.75
1000,high_load,FrontlineOrders,0.39023,0.37940,0.45010,0.50300,42.11
1000,high_load,MilitaryAction,0.01341,0.01260,0.01720,0.03690,1.45
1000,high_load,WarResolution,0.08424,0.08240,0.09190,0.10960,9.09
1000,high_load,UiUpdate,0.00130,0.00120,0.00190,0.00280,0.14
2000,normal,TimeUpdate,0.01380,0.00330,0.00670,0.61420,2.37
2000,normal,Economy,0.06444,0.00740,0.03050,1.72590,11.06
2000,normal,Research,0.00592,0.00370,0.01000,0.05520,1.02
2000,normal,Diplomacy,0.07229,0.06190,0.13210,0.25500,12.41
2000,normal,CountryAi,0.17359,0.14620,0.30140,0.39250,29.80
2000,normal,WarPreparation,0.00279,0.00220,0.00420,0.01880,0.48
2000,normal,MilitaryAi,0.00887,0.00760,0.01490,0.02780,1.52
2000,normal,FrontlineOrders,0.00435,0.00280,0.01150,0.02040,0.75
2000,normal,MilitaryAction,0.02296,0.02130,0.03850,0.05800,3.94
2000,normal,WarResolution,0.00360,0.00280,0.00590,0.02140,0.62
2000,normal,UiUpdate,0.00202,0.00130,0.00610,0.01200,0.35
2000,high_load,TimeUpdate,0.04213,0.00330,0.01650,1.75470,1.69
2000,high_load,Economy,0.05731,0.00780,0.02220,1.50500,2.30
2000,high_load,Research,0.00638,0.00360,0.01940,0.05720,0.26
2000,high_load,Diplomacy,0.08531,0.06630,0.15570,0.41520,3.43
2000,high_load,CountryAi,0.20614,0.18740,0.32590,0.41410,8.29
2000,high_load,WarPreparation,0.20477,0.17700,0.29570,0.54660,8.23
2000,high_load,MilitaryAi,0.18915,0.17190,0.26380,0.34830,7.60
2000,high_load,FrontlineOrders,1.10952,1.00290,1.63580,2.63890,44.60
2000,high_load,MilitaryAction,0.04170,0.03380,0.07480,0.09950,1.68
2000,high_load,WarResolution,0.30770,0.27760,0.47260,0.61870,12.37
2000,high_load,UiUpdate,0.01734,0.00280,0.04640,0.07000,0.70
