scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00309,0.00250,0.00430,0.02030,4.27
100,normal,Economy,0.00428,0.00270,0.00430,0.05760,5.91
100,normal,Research,0.00299,0.00280,0.00390,0.00800,4.13
100,normal,Diplomacy,0.00210,0.00210,0.00280,0.00360,2.90
100,normal,CountryAi,0.01078,0.01090,0.01230,0.01410,14.91
100,normal,WarPreparation,0.00085,0.00080,0.00120,0.00170,1.18
100,normal,MilitaryAi,0.00235,0.00200,0.00420,0.00490,3.24
100,normal,FrontlineOrders,0.00293,0.00290,0.00430,0.00490,4.05
100,normal,MilitaryAction,0.00484,0.00500,0.00600,0.00690,6.69
100,normal,WarResolution,0.00225,0.00220,0.00290,0.00500,3.11
100,normal,UiUpdate,0.00220,0.00200,0.00380,0.00420,3.05
100,high_load,TimeUpdate,0.00361,0.00290,0.01150,0.01870,2.65
100,high_load,Economy,0.00450,0.00310,0.00530,0.05070,3.30
100,high_load,Research,0.00340,0.00290,0.00500,0.02780,2.49
100,high_load,Diplomacy,0.00205,0.00200,0.00350,0.00390,1.50
100,high_load,CountryAi,0.01262,0.01220,0.01630,0.02370,9.27
100,high_load,WarPreparation,0.00781,0.00730,0.01130,0.02830,5.74
100,high_load,MilitaryAi,0.00789,0.00690,0.01040,0.02930,5.79
100,high_load,FrontlineOrders,0.01046,0.00990,0.01380,0.01670,7.68
100,high_load,MilitaryAction,0.00582,0.00490,0.00710,0.05160,4.27
100,high_load,WarResolution,0.01229,0.01050,0.01530,0.08160,9.03
100,high_load,UiUpdate,0.00164,0.00110,0.00320,0.02650,1.20
500,normal,TimeUpdate,0.00503,0.00290,0.00440,0.05690,4.19
500,normal,Economy,0.00899,0.00310,0.00480,0.19200,7.50
500,normal,Research,0.00278,0.00270,0.00360,0.00840,2.32
500,normal,Diplomacy,0.00352,0.00300,0.00450,0.03040,2.94
500,normal,CountryAi,0.02458,0.02210,0.03340,0.12030,20.50
500,normal,WarPreparation,0.00131,0.00080,0.00300,0.01250,1.09
500,normal,MilitaryAi,0.00351,0.00280,0.00570,0.00850,2.93
500,normal,FrontlineOrders,0.00348,0.00390,0.00470,0.00530,2.90
500,normal,MilitaryAction,0.00660,0.00630,0.01100,0.01890,5.50
500,normal,WarResolution,0.00324,0.00230,0.00550,0.04150,2.70
500,normal,UiUpdate,0.00247,0.00230,0.00390,0.00600,2.06
500,high_load,TimeUpdate,0.00490,0.00320,0.00930,0.05520,2.18
500,high_load,Economy,0.00966,0.00330,0.00630,0.19540,4.31
500,high_load,Research,0.00314,0.00310,0.00450,0.00820,1.40
500,high_load,Diplomacy,0.00355,0.00340,0.00500,0.00590,1.58
500,high_load,CountryAi,0.02496,0.02430,0.03020,0.03160,11.12
500,high_load,WarPreparation,0.01863,0.01680,0.02540,0.06770,8.30
500,high_load,MilitaryAi,0.01167,0.01140,0.01420,0.02790,5.20
500,high_load,FrontlineOrders,0.06547,0.06390,0.07520,0.08280,29.17
500,high_load,MilitaryAction,0.00742,0.00740,0.00860,0.01020,3.31
500,high_load,WarResolution,0.02248,0.02170,0.02720,0.03400,10.02
500,high_load,UiUpdate,0.00086,0.00080,0.00110,0.00130,0.38
1000,normal,TimeUpdate,0.00704,0.00310,0.00470,0.12740,5.07
1000,normal,Economy,0.01654,0.00330,0.00540,0.40500,11.90
1000,normal,Research,0.00329,0.00290,0.00520,0.01680,2.37
1000,normal,Diplomacy,0.00760,0.00620,0.01290,0.02210,5.47
1000,normal,CountryAi,0.03915,0.03820,0.04410,0.06730,28.18
1000,normal,WarPreparation,0.00155,0.00100,0.00350,0.00390,1.12
1000,normal,MilitaryAi,0.00630,0.00630,0.00870,0.01300,4.54
1000,normal,FrontlineOrders,0.00256,0.00230,0.00440,0.00560,1.84
1000,normal,MilitaryAction,0.00788,0.00770,0.01030,0.01310,5.67
1000,normal,WarResolution,0.00312,0.00270,0.00510,0.00570,2.24
1000,normal,UiUpdate,0.00207,0.00210,0.00370,0.00410,1.49
1000,high_load,TimeUpdate,0.00684,0.00270,0.00570,0.12210,1.33
1000,high_load,Economy,0.01827,0.00390,0.00680,0.37380,3.56
1000,high_load,Research,0.00356,0.00340,0.00550,0.01130,0.69
1000,high_load,Diplomacy,0.00979,0.00940,0.01300,0.02390,1.90
1000,high_load,CountryAi,0.04880,0.04630,0.05580,0.12100,9.50
1000,high_load,WarPreparation,0.04010,0.03730,0.05640,0.08810,7.80
1000,high_load,MilitaryAi,0.03357,0.03010,0.04270,0.15340,6.53
1000,high_load,FrontlineOrders,0.22541,0.21530,0.30790,0.35790,43.87
1000,high_load,MilitaryAction,0.01257,0.01160,0.01570,0.06400,2.45
1000,high_load,WarResolution,0.05070,0.05030,0.05810,0.05980,9.87
1000,high_load,UiUpdate,0.00138,0.00090,0.00370,0.00760,0.27
2000,normal,TimeUpdate,0.01206,0.00320,0.00500,0.27510,5.37
2000,normal,Economy,0.02938,0.00370,0.00730,0.77260,13.09
2000,normal,Research,0.00369,0.00330,0.00500,0.01850,1.64
2000,normal,Diplomacy,0.03395,0.02880,0.03650,0.29530,15.13
2000,normal,CountryAi,0.07733,0.07430,0.08050,0.20630,34.46
2000,normal,WarPreparation,0.00139,0.00090,0.00390,0.00450,0.62
2000,normal,MilitaryAi,0.00699,0.00640,0.01120,0.01230,3.12
2000,normal,FrontlineOrders,0.00293,0.00250,0.00500,0.00780,1.31
2000,normal,MilitaryAction,0.01286,0.01230,0.01660,0.01970,5.73
2000,normal,WarResolution,0.00271,0.00240,0.00450,0.00530,1.21
2000,normal,UiUpdate,0.00252,0.00250,0.00430,0.00630,1.12
2000,high_load,TimeUpdate,0.01726,0.00330,0.00640,0.54320,1.59
2000,high_load,Economy,0.03060,0.00480,0.00730,0.78920,2.82
2000,high_load,Research,0.00405,0.00360,0.00650,0.02050,0.37
2000,high_load,Diplomacy,0.03331,0.03250,0.04020,0.04660,3.07
2000,high_load,CountryAi,0.09704,0.09610,0.10270,0.14350,8.93
2000,high_load,WarPreparation,0.08832,0.08660,0.09860,0.10600,8.13
2000,high_load,MilitaryAi,0.08930,0.08800,0.10110,0.10570,8.22
2000,high_load,FrontlineOrders,0.49598,0.49050,0.52240,0.65800,45.65
2000,high_load,MilitaryAction,0.01999,0.01690,0.03590,0.04730,1.84
2000,high_load,WarResolution,0.12058,0.11280,0.14960,0.20180,11.10
2000,high_load,UiUpdate,0.00203,0.00100,0.00410,0.03680,0.19
