scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00373,0.00320,0.00420,0.02260,5.08
100,normal,Economy,0.00438,0.00290,0.00390,0.05390,5.98
100,normal,Research,0.00292,0.00290,0.00340,0.00680,3.98
100,normal,Diplomacy,0.00214,0.00210,0.00310,0.00460,2.92
100,normal,CountryAi,0.01287,0.01260,0.01490,0.01680,17.57
100,normal,WarPreparation,0.00111,0.00090,0.00290,0.00360,1.52
100,normal,MilitaryAi,0.00255,0.00220,0.00430,0.00480,3.48
100,normal,FrontlineOrders,0.00325,0.00350,0.00510,0.01060,4.43
100,normal,MilitaryAction,0.00415,0.00420,0.00570,0.00830,5.67
100,normal,WarResolution,0.00277,0.00260,0.00470,0.00550,3.78
100,normal,UiUpdate,0.00204,0.00200,0.00340,0.00410,2.78
100,high_load,TimeUpdate,0.00379,0.00260,0.00490,0.03990,1.37
100,high_load,Economy,0.00676,0.00190,0.00700,0.17920,2.44
100,high_load,Research,0.00467,0.00530,0.00620,0.01300,1.68
100,high_load,Diplomacy,0.00245,0.00210,0.00480,0.00590,0.88
100,high_load,CountryAi,0.02358,0.02370,0.02780,0.03080,8.50
100,high_load,WarPreparation,0.01133,0.01090,0.01620,0.02290,4.08
100,high_load,MilitaryAi,0.01032,0.01180,0.01380,0.01640,3.72
100,high_load,FrontlineOrders,0.01638,0.01610,0.02320,0.03690,5.91
100,high_load,MilitaryAction,0.00459,0.00400,0.00680,0.01730,1.65
100,high_load,WarResolution,0.01306,0.01050,0.02460,0.03130,4.71
100,high_load,UiUpdate,0.00196,0.00120,0.00610,0.01870,0.71
500,normal,TimeUpdate,0.00279,0.00250,0.00420,0.00600,1.00
500,normal,Economy,0.01407,0.00240,0.01030,0.33000,5.06
500,normal,Research,0.00512,0.00540,0.00960,0.01420,1.84
500,normal,Diplomacy,0.00798,0.00650,0.01310,0.01370,2.87
500,normal,CountryAi,0.06463,0.06290,0.08090,0.09940,23.27
500,normal,WarPreparation,0.00197,0.00180,0.00250,0.00990,0.71
500,normal,MilitaryAi,0.00384,0.00330,0.00680,0.01740,1.38
500,normal,FrontlineOrders,0.00314,0.00220,0.00670,0.00880,1.13
500,normal,MilitaryAction,0.00932,0.00890,0.01690,0.02130,3.36
500,normal,WarResolution,0.00317,0.00290,0.00550,0.00910,1.14
500,normal,UiUpdate,0.00204,0.00150,0.00360,0.00790,0.73
500,high_load,TimeUpdate,0.00362,0.00330,0.00500,0.01890,0.69
500,high_load,Economy,0.01619,0.00410,0.02950,0.33280,3.08
500,high_load,Research,0.00469,0.00350,0.01040,0.01620,0.89
500,high_load,Diplomacy,0.01101,0.01130,0.01680,0.03120,2.09
500,high_load,CountryAi,0.07251,0.06740,0.09700,0.13950,13.79
500,high_load,WarPreparation,0.03372,0.03200,0.04650,0.05740,6.41
500,high_load,MilitaryAi,0.01974,0.01790,0.03440,0.03910,3.75
500,high_load,FrontlineOrders,0.12407,0.11640,0.16760,0.19600,23.60
500,high_load,MilitaryAction,0.00823,0.00740,0.01330,0.01560,1.57
500,high_load,WarResolution,0.03763,0.03400,0.05200,0.13570,7.16
500,high_load,UiUpdate,0.00144,0.00130,0.00210,0.00320,0.27
1000,normal,TimeUpdate,0.00795,0.00280,0.00460,0.23330,1.96
1000,normal,Economy,0.02680,0.00370,0.00910,0.68640,6.62
1000,normal,Research,0.00465,0.00340,0.01020,0.01700,1.15
1000,normal,Diplomacy,0.02029,0.02040,0.02460,0.03270,5.01
1000,normal,CountryAi,0.13792,0.13760,0.14910,0.15150,34.08
1000,normal,WarPreparation,0.00208,0.00190,0.00300,0.00820,0.51
1000,normal,MilitaryAi,0.00571,0.00500,0.00890,0.02140,1.41
1000,normal,FrontlineOrders,0.00388,0.00230,0.00830,0.01580,0.96
1000,normal,MilitaryAction,0.01207,0.01160,0.02050,0.02370,2.98
1000,normal,WarResolution,0.00287,0.00240,0.00360,0.01980,0.71
1000,normal,UiUpdate,0.00164,0.00130,0.00350,0.00990,0.40
1000,high_load,TimeUpdate,0.00328,0.00330,0.00490,0.00550,0.32
1000,high_load,Economy,0.02628,0.00390,0.01010,0.65950,2.55
1000,high_load,Research,0.00500,0.00400,0.01270,0.01740,0.49
1000,high_load,Diplomacy,0.02028,0.01970,0.02880,0.03050,1.97
1000,high_load,CountryAi,0.13926,0.13670,0.15770,0.26400,13.52
1000,high_load,WarPreparation,0.07108,0.07000,0.08700,0.10710,6.90
1000,high_load,MilitaryAi,0.05249,0.05230,0.06180,0.06680,5.10
1000,high_load,FrontlineOrders,0.40774,0.40220,0.44220,0.62920,39.58
1000,high_load,MilitaryAction,0.01448,0.01400,0.01890,0.02350,1.41
1000,high_load,WarResolution,0.09102,0.08780,0.11050,0.15470,8.84
1000,high_load,UiUpdate,0.00147,0.00130,0.00210,0.00300,0.14
2000,normal,TimeUpdate,0.02230,0.00320,0.00540,0.57840,2.98
2000,normal,Economy,0.05349,0.00500,0.01140,1.45240,7.15
2000,normal,Research,0.00477,0.00330,0.00890,0.03010,0.64
2000,normal,Diplomacy,0.06315,0.05960,0.08200,0.09290,8.44
2000,normal,CountryAi,0.37521,0.36840,0.40620,0.54750,50.13
2000,normal,WarPreparation,0.00257,0.00230,0.00330,0.01580,0.34
2000,normal,MilitaryAi,0.00790,0.00760,0.01050,0.01350,1.06
2000,normal,FrontlineOrders,0.00392,0.00250,0.00890,0.01110,0.52
2000,normal,MilitaryAction,0.02055,0.01970,0.02840,0.03420,2.75
2000,normal,WarResolution,0.00272,0.00270,0.00350,0.00450,0.36
2000,normal,UiUpdate,0.00141,0.00130,0.00200,0.00360,0.19
2000,high_load,TimeUpdate,0.01480,0.00400,0.00720,0.62220,0.55
2000,high_load,Economy,0.06101,0.00710,0.01880,1.73450,2.29
2000,high_load,Research,0.00657,0.00390,0.01450,0.07830,0.25
2000,high_load,Diplomacy,0.10512,0.10130,0.16400,0.20800,3.94
2000,high_load,CountryAi,0.40137,0.38350,0.49160,0.70900,15.04
2000,high_load,WarPreparation,0.19220,0.18590,0.24860,0.26630,7.20
2000,high_load,MilitaryAi,0.20419,0.18490,0.27050,0.53340,7.65
2000,high_load,FrontlineOrders,1.05776,1.01210,1.23810,1.96250,39.64
2000,high_load,MilitaryAction,0.05367,0.04950,0.09060,0.15600,2.01
2000,high_load,WarResolution,0.30665,0.27460,0.45310,0.53490,11.49
2000,high_load,UiUpdate,0.00378,0.00250,0.00490,0.03980,0.14
