scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarResolution,0.00398,0.00270,0.01010,0.01580,1.07
2000,normal,UiUpdate,0.00277,0.00140,0.00920,0.01130,0.75
2000,high_load,TimeUpdate,0.01294,0.00330,0.00940,0.26860,1.10
2000,high_load,Economy,0.02987,0.00580,0.01120,0.75220,2.54
2000,high_load,Research,0.00468,0.00370,0.01200,0.01790,0.40
2000,high_load,Diplomacy,0.04061,0.03780,0.05810,0.09020,3.46
2000,high_load,CountryAi,0.10025,0.09760,0.11070,0.18430,8.54
2000,high_load,WarPreparation,0.09334,0.08890,0.10030,0.26520,7.95
2000,high_load,MilitaryAi,0.09000,0.08880,0.09910,0.17390,7.67
2000,high_load,FrontlineOrders,0.52045,0.50830,0.54940,0.82050,44.33
2000,high_load,MilitaryAction,0.01996,0.01800,0.02730,0.07750,1.70
2000,high_load,WarResolution,0.12770,0.12480,0.14890,0.18950,10.88
2000,high_load,UiUpdate,0.00121,0.00100,0.00200,0.00510,0.10
