scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00460,0.00330,0.00910,0.03430,1.26
100,normal,Economy,0.00795,0.00260,0.01400,0.12140,2.19
100,normal,Research,0.00541,0.00250,0.01300,0.07300,1.49
100,normal,Diplomacy,0.00362,0.00250,0.01050,0.01130,1.00
100,normal,CountryAi,0.02407,0.02110,0.03950,0.12070,6.62
100,normal,WarPreparation,0.00215,0.00180,0.00490,0.00720,0.59
100,normal,MilitaryAi,0.00423,0.00290,0.00900,0.02250,1.16
100,normal,FrontlineOrders,0.00720,0.00260,0.01320,0.13740,1.98
100,normal,MilitaryAction,0.00926,0.00590,0.02370,0.02760,2.55
100,normal,WarResolution,0.00360,0.00280,0.00940,0.01390,0.99
100,normal,UiUpdate,0.00325,0.00140,0.01170,0.01730,0.90
100,high_load,TimeUpdate,0.00527,0.00380,0.01300,0.01600,1.13
100,high_load,Economy,0.01078,0.00440,0.01420,0.23000,2.31
100,high_load,Research,0.00717,0.00360,0.01610,0.11590,1.54
100,high_load,Diplomacy,0.00364,0.00280,0.00870,0.01290,0.78
100,high_load,CountryAi,0.02324,0.02230,0.03270,0.06550,4.99
100,high_load,WarPreparation,0.01664,0.01480,0.02190,0.11300,3.57
100,high_load,MilitaryAi,0.01084,0.00850,0.01620,0.09740,2.33
100,high_load,FrontlineOrders,0.01987,0.01940,0.03590,0.06190,4.27
100,high_load,MilitaryAction,0.00821,0.00720,0.01550,0.01710,1.76
100,high_load,WarResolution,0.02515,0.01730,0.03220,0.27220,5.40
100,high_load,UiUpdate,0.00243,0.00180,0.00650,0.02610,0.52
500,normal,TimeUpdate,0.00916,0.00420,0.01080,0.13720,1.76
500,normal,Economy,0.01800,0.00450,0.01680,0.39540,3.45
500,normal,Research,0.00496,0.00330,0.01370,0.02320,0.95
500,normal,Diplomacy,0.01687,0.01010,0.02270,0.27220,3.23
500,normal,CountryAi,0.06273,0.04900,0.11870,0.29140,12.02
500,normal,WarPreparation,0.00241,0.00210,0.00400,0.00580,0.46
500,normal,MilitaryAi,0.00675,0.00430,0.01050,0.09460,1.29
500,normal,FrontlineOrders,0.00513,0.00290,0.01490,0.01710,0.98
500,normal,MilitaryAction,0.01757,0.01330,0.03000,0.11730,3.37
500,normal,WarResolution,0.00368,0.00310,0.00780,0.01290,0.71
500,normal,UiUpdate,0.00400,0.00170,0.01060,0.04920,0.77
500,high_load,TimeUpdate,0.00932,0.00480,0.01760,0.11230,0.98
500,high_load,Economy,0.01960,0.00590,0.01970,0.37290,2.05
500,high_load,Research,0.00559,0.00380,0.01470,0.01910,0.59
500,high_load,Diplomacy,0.01895,0.01310,0.02850,0.28080,1.98
500,high_load,CountryAi,0.10311,0.05480,0.30900,0.81150,10.80
500,high_load,WarPreparation,0.06831,0.03980,0.14170,0.67830,7.16
500,high_load,MilitaryAi,0.02957,0.02700,0.04220,0.14220,3.10
500,high_load,FrontlineOrders,0.17469,0.13300,0.30630,0.84340,18.30
500,high_load,MilitaryAction,0.02260,0.01890,0.02760,0.25690,2.37
500,high_load,WarResolution,0.05842,0.04680,0.07070,0.59150,6.12
