scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00362,0.00290,0.00500,0.02500,2.61
100,normal,Economy,0.00551,0.00340,0.00880,0.07560,3.98
100,normal,Research,0.00431,0.00310,0.00650,0.04280,3.11
100,normal,Diplomacy,0.00217,0.00220,0.00360,0.00410,1.57
100,normal,CountryAi,0.01495,0.01420,0.01880,0.03410,10.80
100,normal,WarPreparation,0.00228,0.00100,0.00990,0.02680,1.64
100,normal,MilitaryAi,0.00306,0.00190,0.00530,0.02330,2.21
100,normal,FrontlineOrders,0.00375,0.00330,0.00810,0.03170,2.71
100,normal,MilitaryAction,0.00436,0.00440,0.00700,0.00920,3.15
100,normal,WarResolution,0.00430,0.00280,0.00890,0.03030,3.10
100,normal,UiUpdate,0.00249,0.00200,0.00420,0.01160,1.80
100,high_load,TimeUpdate,0.00829,0.00370,0.01320,0.18760,2.45
100,high_load,Economy,0.00804,0.00530,0.01620,0.08220,2.38
100,high_load,Research,0.00507,0.00440,0.01070,0.02000,1.50
100,high_load,Diplomacy,0.00417,0.00340,0.00890,0.01610,1.23
100,high_load,CountryAi,0.02594,0.02470,0.03300,0.06540,7.68
100,high_load,WarPreparation,0.01363,0.01430,0.01610,0.01730,4.03
100,high_load,MilitaryAi,0.01161,0.01130,0.02240,0.04150,3.44
100,high_load,FrontlineOrders,0.01839,0.01760,0.02410,0.03350,5.44
100,high_load,MilitaryAction,0.00637,0.00520,0.01210,0.01890,1.89
100,high_load,WarResolution,0.01911,0.01790,0.02510,0.05450,5.66
100,high_load,UiUpdate,0.00273,0.00170,0.00910,0.01330,0.81
500,normal,TimeUpdate,0.00847,0.00330,0.00480,0.12450,2.56
500,normal,Economy,0.01619,0.00280,0.00870,0.40010,4.90
500,normal,Research,0.00460,0.00330,0.01200,0.02140,1.39
500,normal,Diplomacy,0.00828,0.00720,0.01440,0.02250,2.51
500,normal,CountryAi,0.07031,0.06510,0.08530,0.20620,21.28
500,normal,WarPreparation,0.00225,0.00190,0.00270,0.01810,0.68
500,normal,MilitaryAi,0.00482,0.00400,0.00780,0.02820,1.46
500,normal,FrontlineOrders,0.00379,0.00230,0.00810,0.01330,1.15
500,normal,MilitaryAction,0.01013,0.00830,0.02230,0.03460,3.07
500,normal,WarResolution,0.00341,0.00290,0.00770,0.01960,1.03
500,normal,UiUpdate,0.00185,0.00150,0.00400,0.00730,0.56
500,high_load,TimeUpdate,0.00851,0.00330,0.01620,0.12990,1.54
500,high_load,Economy,0.01655,0.00270,0.05760,0.33900,3.00
500,high_load,Research,0.00496,0.00260,0.01130,0.06340,0.90
500,high_load,Diplomacy,0.00851,0.00630,0.01490,0.04650,1.54
500,high_load,CountryAi,0.06684,0.06560,0.08750,0.10910,12.10
500,high_load,WarPreparation,0.03560,0.03330,0.05020,0.08950,6.44
500,high_load,MilitaryAi,0.02068,0.01920,0.02780,0.06050,3.74
500,high_load,FrontlineOrders,0.12142,0.11840,0.13620,0.21180,21.98
500,high_load,MilitaryAction,0.01043,0.00930,0.01350,0.05020,1.89
500,high_load,WarResolution,0.04143,0.03850,0.05860,0.07670,7.50
500,high_load,UiUpdate,0.00233,0.00160,0.00250,0.04270,0.42
1000,normal,TimeUpdate,0.01327,0.00320,0.01110,0.33880,2.84
1000,normal,Economy,0.02926,0.00440,0.01620,0.79240,6.26
1000,normal,Research,0.00566,0.00310,0.01640,0.02710,1.21
1000,normal,Diplomacy,0.02093,0.01880,0.02850,0.07260,4.48
1000,normal,CountryAi,0.15644,0.13920,0.15870,1.00710,33.46
1000,normal,WarPreparation,0.00231,0.00190,0.00280,0.01730,0.49
1000,normal,MilitaryAi,0.00607,0.00510,0.00960,0.03290,1.30
1000,normal,FrontlineOrders,0.00738,0.00510,0.02200,0.02730,1.58
1000,normal,MilitaryAction,0.01644,0.01560,0.02590,0.02900,3.52
1000,normal,WarResolution,0.00330,0.00280,0.00690,0.01100,0.70
1000,normal,UiUpdate,0.00282,0.00130,0.01060,0.03840,0.60
1000,high_load,TimeUpdate,0.00396,0.00320,0.00440,0.04400,0.35
1000,high_load,Economy,0.02927,0.00390,0.01360,0.77180,2.59
1000,high_load,Research,0.00461,0.00330,0.00860,0.01780,0.41
1000,high_load,Diplomacy,0.02122,0.01900,0.03180,0.04010,1.88
1000,high_load,CountryAi,0.15008,0.14370,0.21890,0.25870,13.26
1000,high_load,WarPreparation,0.08004,0.07740,0.09810,0.15360,7.07
1000,high_load,MilitaryAi,0.05862,0.05620,0.06820,0.11760,5.18
1000,high_load,FrontlineOrders,0.44554,0.41650,0.61910,0.74820,39.38
1000,high_load,MilitaryAction,0.01870,0.01700,0.02830,0.06420,1.65
1000,high_load,WarResolution,0.10284,0.09790,0.13180,0.18380,9.09
1000,high_load,UiUpdate,0.00218,0.00160,0.00260,0.02190,0.19
2000,normal,TimeUpdate,0.02232,0.00320,0.01370,0.56600,2.85
2000,normal,Economy,0.05615,0.00700,0.02070,1.45750,7.16
2000,normal,Research,0.00667,0.00450,0.01940,0.02730,0.85
2000,normal,Diplomacy,0.06156,0.05560,0.09140,0.11400,7.85
2000,normal,CountryAi,0.37545,0.36490,0.46630,0.48540,47.86
