scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00405,0.00340,0.00570,0.02810,4.42
100,normal,Economy,0.00556,0.00320,0.00500,0.08560,6.07
100,normal,Research,0.00381,0.00330,0.00740,0.01440,4.16
100,normal,Diplomacy,0.00274,0.00230,0.00520,0.02110,2.99
100,normal,CountryAi,0.01114,0.01110,0.01360,0.01780,12.17
100,normal,WarPreparation,0.00131,0.00110,0.00210,0.00600,1.43
100,normal,MilitaryAi,0.00253,0.00210,0.00480,0.00700,2.76
100,normal,FrontlineOrders,0.00371,0.00320,0.00520,0.04330,4.06
100,normal,MilitaryAction,0.00426,0.00430,0.00690,0.00940,4.66
100,normal,WarResolution,0.00313,0.00290,0.00550,0.00900,3.41
100,normal,UiUpdate,0.00217,0.00180,0.00390,0.01090,2.37
100,high_load,TimeUpdate,0.00514,0.00280,0.01950,0.05440,1.75
100,high_load,Economy,0.00627,0.00240,0.01750,0.09300,2.14
100,high_load,Research,0.00436,0.00430,0.00750,0.01910,1.49
100,high_load,Diplomacy,0.00318,0.00220,0.00780,0.03270,1.09
100,high_load,CountryAi,0.02024,0.01930,0.03470,0.04090,6.91
100,high_load,WarPreparation,0.01406,0.01200,0.02400,0.04330,4.80
100,high_load,MilitaryAi,0.01209,0.01270,0.02200,0.02670,4.13
100,high_load,FrontlineOrders,0.01911,0.01930,0.03100,0.03300,6.52
100,high_load,MilitaryAction,0.00497,0.00400,0.01070,0.01620,1.70
100,high_load,WarResolution,0.01434,0.01320,0.02300,0.03040,4.89
100,high_load,UiUpdate,0.00169,0.00130,0.00290,0.00950,0.58
500,normal,TimeUpdate,0.00310,0.00250,0.00390,0.02340,1.27
500,normal,Economy,0.01385,0.00230,0.00750,0.32790,5.68
500,normal,Research,0.00489,0.00510,0.01040,0.01540,2.00
500,normal,Diplomacy,0.00627,0.00510,0.01170,0.01630,2.57
500,normal,CountryAi,0.04269,0.04150,0.05050,0.06750,17.50
500,normal,WarPreparation,0.00201,0.00170,0.00240,0.01100,0.83
500,normal,MilitaryAi,0.00368,0.00320,0.00590,0.00980,1.51
500,normal,FrontlineOrders,0.00347,0.00250,0.00660,0.01890,1.42
500,normal,MilitaryAction,0.01056,0.01020,0.01710,0.02910,4.33
500,normal,WarResolution,0.00328,0.00300,0.00500,0.00820,1.34
500,normal,UiUpdate,0.00262,0.00200,0.00760,0.01320,1.07
500,high_load,TimeUpdate,0.00720,0.00300,0.00960,0.11340,1.34
500,high_load,Economy,0.01915,0.00680,0.01750,0.39980,3.55
500,high_load,Research,0.00674,0.00520,0.01310,0.02110,1.25
500,high_load,Diplomacy,0.00909,0.00810,0.01640,0.02290,1.69
500,high_load,CountryAi,0.04538,0.04350,0.05160,0.10200,8.42
500,high_load,WarPreparation,0.03637,0.03420,0.05260,0.05510,6.75
500,high_load,MilitaryAi,0.02088,0.02000,0.02740,0.03510,3.88
500,high_load,FrontlineOrders,0.13108,0.12200,0.17720,0.22890,24.32
500,high_load,MilitaryAction,0.01033,0.00820,0.01900,0.02770,1.92
500,high_load,WarResolution,0.05159,0.04910,0.07910,0.10330,9.57
500,high_load,UiUpdate,0.00162,0.00150,0.00250,0.00270,0.30
1000,normal,TimeUpdate,0.00278,0.00270,0.00380,0.00400,0.86
1000,normal,Economy,0.02588,0.00320,0.00720,0.68180,8.04
1000,normal,Research,0.00453,0.00370,0.00730,0.02290,1.41
1000,normal,Diplomacy,0.02136,0.01900,0.02580,0.09540,6.64
1000,normal,CountryAi,0.07463,0.07070,0.09300,0.16170,23.19
1000,normal,WarPreparation,0.00184,0.00170,0.00250,0.00290,0.57
1000,normal,MilitaryAi,0.00565,0.00510,0.00830,0.01730,1.76
1000,normal,FrontlineOrders,0.00411,0.00350,0.00750,0.00840,1.28
1000,normal,MilitaryAction,0.01393,0.01390,0.02170,0.02460,4.33
1000,normal,WarResolution,0.00298,0.00260,0.00440,0.01230,0.92
1000,normal,UiUpdate,0.00204,0.00130,0.00430,0.01660,0.63
1000,high_load,TimeUpdate,0.01285,0.00350,0.01260,0.25770,1.12
1000,high_load,Economy,0.03231,0.00870,0.02220,0.70480,2.83
1000,high_load,Research,0.00621,0.00500,0.01760,0.01880,0.54
1000,high_load,Diplomacy,0.02702,0.02580,0.03840,0.04350,2.36
1000,high_load,CountryAi,0.09118,0.08720,0.10190,0.19000,7.97
1000,high_load,WarPreparation,0.08748,0.08450,0.11500,0.13090,7.65
1000,high_load,MilitaryAi,0.07657,0.07030,0.10870,0.23420,6.70
1000,high_load,FrontlineOrders,0.46136,0.43060,0.62580,0.85140,40.34
1000,high_load,MilitaryAction,0.02187,0.02130,0.03210,0.03580,1.91
1000,high_load,WarResolution,0.11193,0.10650,0.13920,0.16820,9.79
1000,high_load,UiUpdate,0.00180,0.00160,0.00250,0.00650,0.16
2000,normal,TimeUpdate,0.02664,0.00880,0.01330,0.57440,4.41
2000,normal,Economy,0.05967,0.01090,0.01830,1.52410,9.87
2000,normal,Research,0.00686,0.00480,0.01440,0.03570,1.13
2000,normal,Diplomacy,0.06160,0.05660,0.09010,0.12590,10.19
2000,normal,CountryAi,0.15398,0.15290,0.17060,0.19320,25.48
2000,normal,WarPreparation,0.00244,0.00240,0.00280,0.00560,0.40
2000,normal,MilitaryAi,0.01495,0.01150,0.01960,0.22520,2.47
2000,normal,FrontlineOrders,0.00698,0.00720,0.01450,0.02090,1.16
2000,normal,MilitaryAction,0.02539,0.02480,0.03410,0.03680,4.20
2000,normal,WarResolution,0.00364,0.00320,0.00680,0.00930,0.60
2000,normal,UiUpdate,0.00440,0.00410,0.01030,0.01270,0.73
2000,high_load,TimeUpdate,0.01803,0.00330,0.00770,0.63040,0.75
2000,high_load,Economy,0.05957,0.00660,0.01840,1.73080,2.49
2000,high_load,Research,0.00640,0.00450,0.01590,0.04490,0.27
2000,high_load,Diplomacy,0.08975,0.08170,0.15890,0.26230,3.75
2000,high_load,CountryAi,0.18968,0.18560,0.22200,0.33070,7.93
2000,high_load,WarPreparation,0.18927,0.17950,0.22400,0.38570,7.91
2000,high_load,MilitaryAi,0.19043,0.17570,0.26300,0.45170,7.96
2000,high_load,FrontlineOrders,1.06124,0.97800,1.53510,1.76670,44.36
2000,high_load,MilitaryAction,0.04086,0.03770,0.06730,0.08320,1.71
2000,high_load,WarResolution,0.30734,0.28260,0.44350,0.81980,12.85
2000,high_load,UiUpdate,0.01200,0.00320,0.04160,0.05290,0.50
