scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,Economy,0.01983,0.01050,0.01760,0.35310,3.88
500,high_load,Research,0.00642,0.00510,0.01430,0.01620,1.26
500,high_load,Diplomacy,0.00884,0.00820,0.01520,0.01990,1.73
500,high_load,CountryAi,0.04158,0.04190,0.04720,0.05790,8.13
500,high_load,WarPreparation,0.03402,0.03220,0.04020,0.10590,6.66
500,high_load,MilitaryAi,0.01937,0.01930,0.02360,0.03150,3.79
500,high_load,FrontlineOrders,0.12647,0.11850,0.22900,0.30380,24.74
500,high_load,MilitaryAction,0.01255,0.00950,0.03350,0.09280,2.45
500,high_load,WarResolution,0.03913,0.03770,0.05440,0.06350,7.65
500,high_load,UiUpdate,0.00152,0.00150,0.00220,0.00310,0.30
1000,normal,TimeUpdate,0.00818,0.00260,0.01420,0.20340,2.42
1000,normal,Economy,0.02969,0.00300,0.06010,0.83560,8.79
1000,normal,Research,0.00615,0.00450,0.01320,0.05980,1.82
1000,normal,Diplomacy,0.01859,0.01750,0.02560,0.05480,5.51
1000,normal,CountryAi,0.07114,0.06710,0.10930,0.17760,21.07
1000,normal,WarPreparation,0.00276,0.00160,0.00300,0.04020,0.82
1000,normal,MilitaryAi,0.00626,0.00450,0.00910,0.04680,1.85
1000,normal,FrontlineOrders,0.00390,0.00190,0.00790,0.04020,1.15
1000,normal,MilitaryAction,0.01155,0.00880,0.01930,0.04740,3.42
1000,normal,WarResolution,0.00316,0.00230,0.00470,0.04070,0.93
1000,normal,UiUpdate,0.00240,0.00140,0.00350,0.03920,0.71
1000,high_load,TimeUpdate,0.01198,0.00320,0.01210,0.26310,1.16
1000,high_load,Economy,0.02680,0.00430,0.01310,0.66500,2.59
1000,high_load,Research,0.00480,0.00320,0.01310,0.02420,0.46
1000,high_load,Diplomacy,0.02155,0.02010,0.02780,0.04310,2.09
1000,high_load,CountryAi,0.08623,0.08250,0.11070,0.19230,8.34
1000,high_load,WarPreparation,0.07731,0.06970,0.12440,0.21720,7.48
1000,high_load,MilitaryAi,0.06235,0.05300,0.12760,0.19790,6.03
1000,high_load,FrontlineOrders,0.44106,0.40570,0.61540,0.95070,42.68
1000,high_load,MilitaryAction,0.01556,0.01320,0.02100,0.05360,1.51
1000,high_load,WarResolution,0.09780,0.09140,0.12380,0.17110,9.46
1000,high_load,UiUpdate,0.00257,0.00130,0.00230,0.06600,0.25
2000,normal,TimeUpdate,0.01304,0.00290,0.00670,0.56690,2.51
2000,normal,Economy,0.06180,0.00820,0.01980,1.71780,11.91
2000,normal,Research,0.00527,0.00320,0.00810,0.05220,1.02
2000,normal,Diplomacy,0.05804,0.05470,0.08230,0.12450,11.19
2000,normal,CountryAi,0.15443,0.14570,0.23880,0.25770,29.76
2000,normal,WarPreparation,0.00231,0.00200,0.00300,0.01790,0.44
2000,normal,MilitaryAi,0.00789,0.00700,0.00990,0.02790,1.52
2000,normal,FrontlineOrders,0.00412,0.00230,0.00910,0.02940,0.79
2000,normal,MilitaryAction,0.01955,0.01830,0.03120,0.03850,3.77
2000,normal,WarResolution,0.00266,0.00250,0.00370,0.00410,0.51
2000,normal,UiUpdate,0.00156,0.00140,0.00250,0.00680,0.30
2000,high_load,TimeUpdate,0.00733,0.00310,0.00750,0.23810,0.31
2000,high_load,Economy,0.06022,0.00810,0.02210,1.58220,2.56
2000,high_load,Research,0.00651,0.00350,0.00880,0.09590,0.28
2000,high_load,Diplomacy,0.08127,0.06950,0.13620,0.22110,3.45
2000,high_load,CountryAi,0.20219,0.18870,0.29290,0.32340,8.59
2000,high_load,WarPreparation,0.18644,0.17180,0.26640,0.41240,7.92
2000,high_load,MilitaryAi,0.19082,0.17340,0.27310,0.40810,8.11
2000,high_load,FrontlineOrders,1.02282,0.95020,1.27960,2.14480,43.46
2000,high_load,MilitaryAction,0.03800,0.03380,0.06500,0.09620,1.61
2000,high_load,WarResolution,0.30427,0.28210,0.38820,0.67590,12.93
2000,high_load,UiUpdate,0.02285,0.02090,0.04820,0.08290,0.97
