scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00485,0.00370,0.01090,0.03100,1.20
100,normal,Economy,0.00915,0.00290,0.02480,0.14100,2.27
100,normal,Research,0.00949,0.00230,0.01540,0.31700,2.35
100,normal,Diplomacy,0.00625,0.00250,0.01010,0.18840,1.55
100,normal,CountryAi,0.02102,0.02050,0.02790,0.09630,5.21
100,normal,WarPreparation,0.00239,0.00180,0.00330,0.02600,0.59
100,normal,MilitaryAi,0.00356,0.00290,0.00740,0.01900,0.88
100,normal,FrontlineOrders,0.00428,0.00250,0.01410,0.01900,1.06
100,normal,MilitaryAction,0.01017,0.00660,0.01770,0.11580,2.52
100,normal,WarResolution,0.00385,0.00280,0.01200,0.01470,0.96
100,normal,UiUpdate,0.00205,0.00140,0.00340,0.01270,0.51
100,high_load,TimeUpdate,0.00656,0.00440,0.01820,0.02470,1.26
100,high_load,Economy,0.00923,0.00350,0.01750,0.09600,1.77
100,high_load,Research,0.00469,0.00340,0.01140,0.01370,0.90
100,high_load,Diplomacy,0.00423,0.00290,0.01130,0.01740,0.81
100,high_load,CountryAi,0.03483,0.02430,0.07530,0.30740,6.68
100,high_load,WarPreparation,0.01836,0.01750,0.02730,0.12200,3.52
100,high_load,MilitaryAi,0.01088,0.00910,0.02110,0.03330,2.09
100,high_load,FrontlineOrders,0.01871,0.01720,0.03060,0.05600,3.59
100,high_load,MilitaryAction,0.00826,0.00690,0.01520,0.01890,1.58
100,high_load,WarResolution,0.02146,0.01730,0.03400,0.10180,4.12
100,high_load,UiUpdate,0.00211,0.00170,0.00430,0.00860,0.40
500,normal,TimeUpdate,0.00917,0.00390,0.01440,0.17900,2.08
500,normal,Economy,0.01786,0.00360,0.01340,0.37560,4.05
500,normal,Research,0.00490,0.00260,0.01310,0.01960,1.11
500,normal,Diplomacy,0.00782,0.00580,0.01440,0.02190,1.77
500,normal,CountryAi,0.05853,0.04580,0.12260,0.26780,13.27
500,normal,WarPreparation,0.00238,0.00190,0.00630,0.01040,0.54
500,normal,MilitaryAi,0.00619,0.00450,0.01420,0.01990,1.40
500,normal,FrontlineOrders,0.00457,0.00260,0.01290,0.01500,1.04
500,normal,MilitaryAction,0.01128,0.00820,0.02100,0.04250,2.56
500,normal,WarResolution,0.00392,0.00260,0.01060,0.01260,0.89
500,normal,UiUpdate,0.00209,0.00150,0.00530,0.00980,0.47
500,high_load,TimeUpdate,0.00924,0.00420,0.01500,0.13710,1.23
500,high_load,Economy,0.02764,0.00520,0.01570,0.47720,3.68
500,high_load,Research,0.00729,0.00350,0.01870,0.06730,0.97
500,high_load,Diplomacy,0.01220,0.01000,0.01800,0.14420,1.62
500,high_load,CountryAi,0.05686,0.05140,0.08940,0.20040,7.56
500,high_load,WarPreparation,0.04001,0.03560,0.04230,0.30410,5.32
500,high_load,MilitaryAi,0.02494,0.02440,0.03320,0.05980,3.32
500,high_load,FrontlineOrders,0.15561,0.12450,0.25980,0.96190,20.70
500,high_load,MilitaryAction,0.01505,0.01430,0.02180,0.02480,2.00
500,high_load,WarResolution,0.05102,0.04280,0.07110,0.35170,6.79
500,high_load,UiUpdate,0.00340,0.00180,0.00540,0.06000,0.45
1000,normal,TimeUpdate,0.01312,0.00410,0.01450,0.30710,2.54
1000,normal,Economy,0.03265,0.00380,0.01490,0.95330,6.31
1000,normal,Research,0.00547,0.00300,0.01570,0.02730,1.06
1000,normal,Diplomacy,0.02275,0.02080,0.03680,0.07210,4.39
1000,normal,CountryAi,0.08492,0.07880,0.10550,0.28630,16.41
1000,normal,WarPreparation,0.00281,0.00190,0.00920,0.02040,0.54
1000,normal,MilitaryAi,0.00721,0.00560,0.01320,0.03510,1.39
1000,normal,FrontlineOrders,0.00578,0.00320,0.01570,0.02000,1.12
1000,normal,MilitaryAction,0.02386,0.01880,0.02820,0.33520,4.61
1000,normal,WarResolution,0.00326,0.00290,0.00480,0.00930,0.63
1000,normal,UiUpdate,0.00296,0.00150,0.00810,0.01210,0.57
1000,high_load,TimeUpdate,0.01436,0.00570,0.01900,0.23940,0.97
1000,high_load,Economy,0.03504,0.00700,0.01660,0.88600,2.36
1000,high_load,Research,0.00557,0.00380,0.01750,0.03050,0.38
1000,high_load,Diplomacy,0.04988,0.04520,0.08120,0.28210,3.36
1000,high_load,CountryAi,0.12563,0.09910,0.29010,0.57280,8.46
1000,high_load,WarPreparation,0.09575,0.08070,0.15820,0.41030,6.45
1000,high_load,MilitaryAi,0.07322,0.06730,0.08680,0.25920,4.93
1000,high_load,FrontlineOrders,0.50734,0.46480,0.72730,0.92250,34.17
1000,high_load,MilitaryAction,0.03686,0.02700,0.06560,0.31090,2.48
1000,high_load,WarResolution,0.12868,0.11050,0.21260,0.38990,8.67
1000,high_load,UiUpdate,0.00440,0.00250,0.00720,0.06260,0.30
2000,normal,TimeUpdate,0.02788,0.00440,0.01480,0.70590,3.03
2000,normal,Economy,0.06363,0.00860,0.02740,1.79350,6.93
2000,normal,Research,0.00655,0.00340,0.01390,0.05680,0.71
2000,normal,Diplomacy,0.12363,0.09810,0.25180,0.35500,13.46
2000,normal,CountryAi,0.24763,0.16230,0.50470,2.43630,26.95
2000,normal,WarPreparation,0.00443,0.00260,0.00960,0.06440,0.48
2000,normal,MilitaryAi,0.01688,0.01090,0.03530,0.22470,1.84
2000,normal,FrontlineOrders,0.00480,0.00300,0.01200,0.01990,0.52
2000,normal,MilitaryAction,0.02921,0.02610,0.04390,0.10480,3.18
2000,normal,WarResolution,0.00430,0.00340,0.00950,0.01200,0.47
2000,normal,UiUpdate,0.00300,0.00190,0.00860,0.01320,0.33
2000,high_load,TimeUpdate,0.03101,0.00670,0.01710,0.87250,0.89
2000,high_load,Economy,0.08515,0.01430,0.03730,2.08390,2.43
2000,high_load,Research,0.01691,0.00450,0.04970,0.42890,0.48
2000,high_load,Diplomacy,0.30238,0.26930,0.58300,1.21980,8.64
2000,high_load,CountryAi,0.28212,0.24810,0.52960,0.73050,8.06
2000,high_load,WarPreparation,0.28518,0.22280,0.51340,1.18700,8.15
2000,high_load,MilitaryAi,0.26090,0.22080,0.51450,0.62720,7.45
2000,high_load,FrontlineOrders,1.27135,1.08650,1.94750,3.46620,36.32
2000,high_load,MilitaryAction,0.07881,0.05760,0.22470,0.28890,2.25
2000,high_load,WarResolution,0.39248,0.31420,0.94680,1.20830,11.21
2000,high_load,UiUpdate,0.01186,0.00380,0.07310,0.10160,0.34
