scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarResolution,0.00249,0.00210,0.00470,0.00530,1.04
2000,normal,UiUpdate,0.00291,0.00330,0.00400,0.00580,1.22
2000,high_load,TimeUpdate,0.01833,0.00260,0.00680,0.55560,1.70
2000,high_load,Economy,0.03470,0.00460,0.00870,0.85780,3.21
2000,high_load,Research,0.00388,0.00340,0.00600,0.02150,0.36
2000,high_load,Diplomacy,0.03294,0.03190,0.03970,0.05800,3.05
2000,high_load,CountryAi,0.09703,0.09600,0.10540,0.11750,8.99
2000,high_load,WarPreparation,0.08942,0.08740,0.10640,0.12070,8.28
2000,high_load,MilitaryAi,0.09244,0.08870,0.09570,0.26190,8.56
2000,high_load,FrontlineOrders,0.49208,0.48870,0.52360,0.54300,45.58
2000,high_load,MilitaryAction,0.01787,0.01660,0.02180,0.08090,1.66
2000,high_load,WarResolution,0.11545,0.11140,0.13670,0.16890,10.69
2000,high_load,UiUpdate,0.00136,0.00100,0.00420,0.00460,0.13
