scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarResolution,0.00292,0.00270,0.00370,0.00900,0.53
2000,normal,UiUpdate,0.00191,0.00130,0.00430,0.01410,0.35
2000,high_load,TimeUpdate,0.00720,0.00340,0.00830,0.21550,0.31
2000,high_load,Economy,0.05627,0.00740,0.01570,1.46060,2.41
2000,high_load,Research,0.00598,0.00390,0.00980,0.07320,0.26
2000,high_load,Diplomacy,0.09798,0.07990,0.19810,0.25320,4.20
2000,high_load,CountryAi,0.19882,0.18810,0.26550,0.29570,8.52
2000,high_load,WarPreparation,0.20023,0.17680,0.35660,0.71800,8.58
2000,high_load,MilitaryAi,0.18694,0.17690,0.24620,0.36320,8.01
2000,high_load,FrontlineOrders,1.00001,0.96460,1.17570,1.73950,42.84
2000,high_load,MilitaryAction,0.04671,0.03400,0.07720,0.45480,2.00
2000,high_load,WarResolution,0.28427,0.27440,0.41040,0.50970,12.18
2000,high_load,UiUpdate,0.01875,0.00470,0.06670,0.08000,0.80
