scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarResolution,0.00303,0.00240,0.00490,0.01430,1.20
2000,normal,UiUpdate,0.00280,0.00280,0.00490,0.01050,1.10
2000,high_load,TimeUpdate,0.01352,0.00380,0.00740,0.29700,1.18
2000,high_load,Economy,0.02911,0.00490,0.01330,0.73280,2.55
2000,high_load,Research,0.00460,0.00390,0.00700,0.02800,0.40
2000,high_load,Diplomacy,0.04083,0.03890,0.06290,0.07690,3.57
2000,high_load,CountryAi,0.10042,0.09780,0.10960,0.18890,8.79
2000,high_load,WarPreparation,0.09302,0.08840,0.12780,0.16510,8.14
2000,high_load,MilitaryAi,0.08993,0.08840,0.09970,0.15770,7.87
2000,high_load,FrontlineOrders,0.52920,0.51280,0.62470,0.76220,46.33
2000,high_load,MilitaryAction,0.02080,0.01910,0.03570,0.05300,1.82
2000,high_load,WarResolution,0.11944,0.11440,0.14890,0.16370,10.46
2000,high_load,UiUpdate,0.00143,0.00100,0.00390,0.00560,0.13
