scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
100,normal,TimeUpdate,0.00332,0.00300,0.00410,0.02190,4.52
100,normal,Economy,0.00443,0.00280,0.00430,0.06530,6.04
100,normal,Research,0.00295,0.00280,0.00410,0.00640,4.02
100,normal,Diplomacy,0.00220,0.00220,0.00280,0.00690,3.00
100,normal,CountryAi,0.01068,0.01070,0.01180,0.01410,14.57
100,normal,WarPreparation,0.00121,0.00080,0.00290,0.00390,1.65
100,normal,MilitaryAi,0.00259,0.00250,0.00480,0.00630,3.53
100,normal,FrontlineOrders,0.00292,0.00300,0.00410,0.00490,3.98
100,normal,MilitaryAction,0.00483,0.00480,0.00590,0.01200,6.59
100,normal,WarResolution,0.00256,0.00230,0.00410,0.00590,3.49
100,normal,UiUpdate,0.00205,0.00200,0.00340,0.00390,2.80
100,high_load,TimeUpdate,0.00342,0.00310,0.00480,0.01710,3.22
100,high_load,Economy,0.00449,0.00300,0.00500,0.04760,4.22
100,high_load,Research,0.00307,0.00290,0.00490,0.00780,2.89
100,high_load,Diplomacy,0.00220,0.00210,0.00340,0.00450,2.07
100,high_load,CountryAi,0.01182,0.01170,0.01350,0.01430,11.12
100,high_load,WarPreparation,0.00716,0.00710,0.00940,0.01670,6.74
100,high_load,MilitaryAi,0.00700,0.00670,0.00920,0.01030,6.59
100,high_load,FrontlineOrders,0.01050,0.00990,0.01400,0.01680,9.88
100,high_load,MilitaryAction,0.00528,0.00470,0.00710,0.03680,4.96
100,high_load,WarResolution,0.01070,0.01050,0.01250,0.01980,10.07
100,high_load,UiUpdate,0.00116,0.00100,0.00160,0.00660,1.09
500,normal,TimeUpdate,0.00463,0.00220,0.00590,0.05680,3.38
500,normal,Economy,0.00892,0.00280,0.00530,0.18490,6.51
500,normal,Research,0.00327,0.00330,0.00560,0.01150,2.39
500,normal,Diplomacy,0.00390,0.00340,0.00650,0.00850,2.85
500,normal,CountryAi,0.02722,0.02300,0.04500,0.05050,19.87
500,normal,WarPreparation,0.00162,0.00110,0.00370,0.00410,1.18
500,normal,MilitaryAi,0.00417,0.00450,0.00620,0.00940,3.05
500,normal,FrontlineOrders,0.00314,0.00270,0.00600,0.01110,2.29
500,normal,MilitaryAction,0.00753,0.00690,0.01260,0.01590,5.50
500,normal,WarResolution,0.00302,0.00250,0.00650,0.00730,2.20
500,normal,UiUpdate,0.00256,0.00220,0.00620,0.00950,1.87
500,high_load,TimeUpdate,0.00664,0.00300,0.00600,0.10370,2.86
500,high_load,Economy,0.01144,0.00320,0.00810,0.20720,4.93
