scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarResolution,0.00291,0.00230,0.00420,0.01290,1.31
2000,normal,UiUpdate,0.00234,0.00210,0.00410,0.00760,1.06
2000,high_load,TimeUpdate,0.01369,0.00310,0.00990,0.31270,1.22
2000,high_load,Economy,0.03045,0.00530,0.00900,0.77700,2.71
2000,high_load,Research,0.00381,0.00320,0.00730,0.01790,0.34
2000,high_load,Diplomacy,0.03779,0.03420,0.06040,0.10740,3.36
2000,high_load,CountryAi,0.10317,0.09550,0.12920,0.38210,9.18
2000,high_load,WarPreparation,0.09018,0.08620,0.11870,0.15530,8.02
2000,high_load,MilitaryAi,0.09420,0.08540,0.11790,0.35480,8.38
2000,high_load,FrontlineOrders,0.52046,0.49100,0.66790,0.93950,46.29
2000,high_load,MilitaryAction,0.01670,0.01530,0.02680,0.03550,1.49
2000,high_load,WarResolution,0.12049,0.11310,0.15370,0.19770,10.72
2000,high_load,UiUpdate,0.00112,0.00090,0.00160,0.00470,0.10
