scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarResolution,0.00353,0.00260,0.01210,0.01710,0.62
2000,normal,UiUpdate,0.00565,0.00250,0.01580,0.02130,1.00
2000,high_load,TimeUpdate,0.02849,0.00450,0.02130,0.69330,1.12
2000,high_load,Economy,0.06118,0.00900,0.02600,1.54780,2.41
2000,high_load,Research,0.00642,0.00380,0.01860,0.03900,0.25
2000,high_load,Diplomacy,0.09549,0.09420,0.16300,0.20580,3.76
2000,high_load,CountryAi,0.21338,0.19400,0.34040,0.42350,8.39
2000,high_load,WarPreparation,0.20799,0.18090,0.38200,0.43440,8.18
2000,high_load,MilitaryAi,0.21028,0.18570,0.36140,0.41110,8.27
2000,high_load,FrontlineOrders,1.11122,1.00210,1.67730,1.92560,43.70
2000,high_load,MilitaryAction,0.05870,0.04330,0.13780,0.23910,2.31
2000,high_load,WarResolution,0.29360,0.26680,0.44650,0.69280,11.55
2000,high_load,UiUpdate,0.00487,0.00230,0.02700,0.05060,0.19
